"total_size","draw","method","accuracy","auc"
190,17,"XGB",0.731578947368421,0.833795013850415
190,18,"LOGIS",0.736842105263158,0.834349030470914
190,18,"SVM",0.763157894736842,0.847645429362881
190,18,"KNN",0.757894736842105,0
190,18,"RF",0.752631578947368,0.842105263157895
190,18,"XGB",0.784210526315789,0.862603878116343
190,19,"LOGIS",0.778947368421053,0.848753462603878
190,19,"SVM",0.8,0.857617728531856
190,19,"KNN",0.778947368421053,0
190,19,"RF",0.773684210526316,0.848753462603878
190,19,"XGB",0.752631578947368,0.848199445983379
190,20,"LOGIS",0.784210526315789,0.861495844875346
190,20,"SVM",0.778947368421053,0.854293628808864
190,20,"KNN",0.773684210526316,0
190,20,"RF",0.768421052631579,0.835457063711911
190,20,"XGB",0.715789473684211,0.817728531855956
190,21,"LOGIS",0.763157894736842,0.845983379501385
190,21,"SVM",0.763157894736842,0.839335180055402
190,21,"KNN",0.768421052631579,0
190,21,"RF",0.752631578947368,0.852908587257618
190,21,"XGB",0.731578947368421,0.833795013850416
190,22,"LOGIS",0.773684210526316,0.862049861495845
190,22,"SVM",0.815789473684211,0.867590027700831
190,22,"KNN",0.773684210526316,0
190,22,"RF",0.768421052631579,0.837673130193906
190,22,"XGB",0.736842105263158,0.835457063711911
190,23,"LOGIS",0.768421052631579,0.833795013850415
190,23,"SVM",0.773684210526316,0.847645429362881
190,23,"KNN",0.742105263157895,0
190,23,"RF",0.789473684210526,0.857617728531856
190,23,"XGB",0.747368421052632,0.878670360110803
190,24,"LOGIS",0.773684210526316,0.838227146814404
190,24,"SVM",0.763157894736842,0.849861495844875
190,24,"KNN",0.763157894736842,0
190,24,"RF",0.784210526315789,0.863157894736842
190,24,"XGB",0.747368421052632,0.858725761772853
190,25,"LOGIS",0.778947368421053,0.853185595567867
190,25,"SVM",0.789473684210526,0.874238227146814
190,25,"KNN",0.773684210526316,0
190,25,"RF",0.784210526315789,0.864819944598338
190,25,"XGB",0.742105263157895,0.843213296398892
190,26,"LOGIS",0.768421052631579,0.843213296398892
190,26,"SVM",0.768421052631579,0.859279778393352
190,26,"KNN",0.773684210526316,0
190,26,"RF",0.763157894736842,0.862603878116343
190,26,"XGB",0.8,0.869252077562327
190,27,"LOGIS",0.784210526315789,0.862049861495845
190,27,"SVM",0.757894736842105,0.850969529085873
190,27,"KNN",0.768421052631579,0
190,27,"RF",0.768421052631579,0.840997229916898
190,27,"XGB",0.757894736842105,0.852631578947368
190,28,"LOGIS",0.778947368421053,0.840443213296399
190,28,"SVM",0.784210526315789,0.85983379501385
190,28,"KNN",0.773684210526316,0
190,28,"RF",0.784210526315789,0.838504155124654
190,28,"XGB",0.789473684210526,0.847091412742382
190,29,"LOGIS",0.763157894736842,0.844321329639889
190,29,"SVM",0.742105263157895,0.846537396121884
190,29,"KNN",0.763157894736842,0
190,29,"RF",0.731578947368421,0.832963988919668
190,29,"XGB",0.721052631578947,0.824376731301939
190,30,"LOGIS",0.778947368421053,0.874792243767313
190,30,"SVM",0.815789473684211,0.874792243767313
190,30,"KNN",0.794736842105263,0
190,30,"RF",0.8,0.867036011080332
190,30,"XGB",0.731578947368421,0.833240997229917
200,1,"LOGIS",0.77,0.8605
200,1,"SVM",0.8,0.8585
200,1,"KNN",0.775,0
200,1,"RF",0.775,0.84725
200,1,"XGB",0.74,0.8305
200,2,"LOGIS",0.775,0.8495
200,2,"SVM",0.755,0.8645
200,2,"KNN",0.79,0
200,2,"RF",0.765,0.8565
200,2,"XGB",0.785,0.846
200,3,"LOGIS",0.765,0.8605
200,3,"SVM",0.785,0.8605
200,3,"KNN",0.785,0
200,3,"RF",0.78,0.84
200,3,"XGB",0.755,0.8435
200,4,"LOGIS",0.745,0.8555
200,4,"SVM",0.78,0.858
200,4,"KNN",0.775,0
200,4,"RF",0.75,0.851
200,4,"XGB",0.76,0.844
200,5,"LOGIS",0.785,0.873
200,5,"SVM",0.8,0.8755
200,5,"KNN",0.75,0
200,5,"RF",0.755,0.85025
200,5,"XGB",0.735,0.824
200,6,"LOGIS",0.785,0.8635
200,6,"SVM",0.79,0.8655
200,6,"KNN",0.78,0
200,6,"RF",0.76,0.8445
200,6,"XGB",0.76,0.829
200,7,"LOGIS",0.78,0.854
200,7,"SVM",0.78,0.86
200,7,"KNN",0.765,0
200,7,"RF",0.75,0.85125
200,7,"XGB",0.765,0.8635
200,8,"LOGIS",0.775,0.858
200,8,"SVM",0.775,0.8355
200,8,"KNN",0.755,0
200,8,"RF",0.755,0.82175
200,8,"XGB",0.77,0.858
200,9,"LOGIS",0.76,0.839
200,9,"SVM",0.765,0.847
200,9,"KNN",0.785,0
200,9,"RF",0.765,0.835
200,9,"XGB",0.715,0.8135
200,10,"LOGIS",0.77,0.856
200,10,"SVM",0.785,0.8515
200,10,"KNN",0.745,0
200,10,"RF",0.755,0.8425
200,10,"XGB",0.68,0.803
200,11,"LOGIS",0.775,0.855
200,11,"SVM",0.78,0.853
200,11,"KNN",0.79,0
200,11,"RF",0.765,0.85525
200,11,"XGB",0.76,0.8535
200,12,"LOGIS",0.775,0.8685
200,12,"SVM",0.795,0.8785
200,12,"KNN",0.78,0
200,12,"RF",0.765,0.865
200,12,"XGB",0.755,0.822
200,13,"LOGIS",0.775,0.8455
200,13,"SVM",0.785,0.8545
200,13,"KNN",0.76,0
200,13,"RF",0.765,0.8295
200,13,"XGB",0.735,0.8255
200,14,"LOGIS",0.78,0.8565
200,14,"SVM",0.785,0.8625
200,14,"KNN",0.775,0
200,14,"RF",0.775,0.857
200,14,"XGB",0.735,0.831
200,15,"LOGIS",0.78,0.854
200,15,"SVM",0.785,0.853
200,15,"KNN",0.785,0
200,15,"RF",0.78,0.85
200,15,"XGB",0.75,0.8395
200,16,"LOGIS",0.76,0.832
200,16,"SVM",0.785,0.8575
200,16,"KNN",0.785,0
200,16,"RF",0.77,0.85325
200,16,"XGB",0.74,0.8085
200,17,"LOGIS",0.775,0.854
200,17,"SVM",0.78,0.853
200,17,"KNN",0.78,0
200,17,"RF",0.785,0.85325
200,17,"XGB",0.75,0.845
200,18,"LOGIS",0.76,0.8505
200,18,"SVM",0.78,0.863
200,18,"KNN",0.78,0
200,18,"RF",0.77,0.84975
200,18,"XGB",0.765,0.842
200,19,"LOGIS",0.765,0.864
200,19,"SVM",0.79,0.863
200,19,"KNN",0.81,0
200,19,"RF",0.785,0.86975
200,19,"XGB",0.775,0.841
200,20,"LOGIS",0.775,0.8595
200,20,"SVM",0.78,0.8595
200,20,"KNN",0.785,0
200,20,"RF",0.76,0.858
200,20,"XGB",0.75,0.85
200,21,"LOGIS",0.75,0.8605
200,21,"SVM",0.79,0.869
200,21,"KNN",0.775,0
200,21,"RF",0.745,0.847
200,21,"XGB",0.71,0.8085
200,22,"LOGIS",0.77,0.849
200,22,"SVM",0.795,0.8575
200,22,"KNN",0.795,0
200,22,"RF",0.77,0.85475
200,22,"XGB",0.76,0.8465
200,23,"LOGIS",0.78,0.8715
200,23,"SVM",0.79,0.8605
200,23,"KNN",0.755,0
200,23,"RF",0.755,0.84825
200,23,"XGB",0.745,0.8405
200,24,"LOGIS",0.755,0.8615
200,24,"SVM",0.775,0.869
200,24,"KNN",0.79,0
200,24,"RF",0.765,0.85975
200,24,"XGB",0.74,0.84
200,25,"LOGIS",0.78,0.8635
200,25,"SVM",0.775,0.8625
200,25,"KNN",0.77,0
200,25,"RF",0.765,0.86575
200,25,"XGB",0.765,0.841
200,26,"LOGIS",0.77,0.8585
200,26,"SVM",0.785,0.86
200,26,"KNN",0.755,0
200,26,"RF",0.745,0.8415
200,26,"XGB",0.745,0.8325
200,27,"LOGIS",0.785,0.8695
200,27,"SVM",0.77,0.8675
200,27,"KNN",0.76,0
200,27,"RF",0.77,0.864
200,27,"XGB",0.76,0.8475
200,28,"LOGIS",0.765,0.8635
200,28,"SVM",0.765,0.8625
200,28,"KNN",0.765,0
200,28,"RF",0.75,0.86575
200,28,"XGB",0.745,0.8575
200,29,"LOGIS",0.77,0.8615
200,29,"SVM",0.775,0.857
200,29,"KNN",0.775,0
200,29,"RF",0.765,0.834
200,29,"XGB",0.715,0.8425
200,30,"LOGIS",0.755,0.856
200,30,"SVM",0.78,0.86
200,30,"KNN",0.775,0
200,30,"RF",0.76,0.83775
200,30,"XGB",0.74,0.8355
