"total_size","draw","method","accuracy","auc"
190,17,"XGB",0.805263157894737,0.87202216066482
190,18,"LOGIS",0.815789473684211,0.881440443213296
190,18,"SVM",0.757894736842105,0.85595567867036
190,18,"KNN",0.721052631578947,0
190,18,"RF",0.757894736842105,0.843767313019391
190,18,"XGB",0.742105263157895,0.859279778393352
190,19,"LOGIS",0.794736842105263,0.904709141274238
190,19,"SVM",0.784210526315789,0.860387811634349
190,19,"KNN",0.736842105263158,0
190,19,"RF",0.747368421052632,0.829085872576177
190,19,"XGB",0.752631578947368,0.851523545706371
190,20,"LOGIS",0.815789473684211,0.905817174515235
190,20,"SVM",0.778947368421053,0.880332409972299
190,20,"KNN",0.773684210526316,0
190,20,"RF",0.810526315789474,0.870914127423823
190,20,"XGB",0.831578947368421,0.883656509695291
190,21,"LOGIS",0.815789473684211,0.89196675900277
190,21,"SVM",0.757894736842105,0.868698060941828
190,21,"KNN",0.715789473684211,0
190,21,"RF",0.757894736842105,0.843490304709141
190,21,"XGB",0.805263157894737,0.865927977839335
190,22,"LOGIS",0.794736842105263,0.874792243767313
190,22,"SVM",0.773684210526316,0.845983379501385
190,22,"KNN",0.721052631578947,0
190,22,"RF",0.763157894736842,0.832686980609418
190,22,"XGB",0.794736842105263,0.869252077562327
190,23,"LOGIS",0.815789473684211,0.892520775623269
190,23,"SVM",0.794736842105263,0.869806094182825
190,23,"KNN",0.752631578947368,0
190,23,"RF",0.757894736842105,0.844321329639889
190,23,"XGB",0.784210526315789,0.854847645429363
190,24,"LOGIS",0.878947368421053,0.915235457063712
190,24,"SVM",0.836842105263158,0.904709141274238
190,24,"KNN",0.789473684210526,0
190,24,"RF",0.810526315789474,0.870637119113573
190,24,"XGB",0.810526315789474,0.886980609418282
190,25,"LOGIS",0.868421052631579,0.922991689750692
190,25,"SVM",0.857894736842105,0.915235457063712
190,25,"KNN",0.805263157894737,0
190,25,"RF",0.805263157894737,0.875069252077562
190,25,"XGB",0.794736842105263,0.882271468144044
190,26,"LOGIS",0.810526315789474,0.905817174515235
190,26,"SVM",0.794736842105263,0.875346260387812
190,26,"KNN",0.736842105263158,0
190,26,"RF",0.784210526315789,0.826869806094183
190,26,"XGB",0.789473684210526,0.865927977839335
190,27,"LOGIS",0.842105263157895,0.913019390581717
190,27,"SVM",0.810526315789474,0.87590027700831
190,27,"KNN",0.773684210526316,0
190,27,"RF",0.8,0.848753462603878
190,27,"XGB",0.789473684210526,0.857617728531856
190,28,"LOGIS",0.836842105263158,0.913573407202216
190,28,"SVM",0.805263157894737,0.902493074792244
190,28,"KNN",0.794736842105263,0
190,28,"RF",0.815789473684211,0.875623268698061
190,28,"XGB",0.836842105263158,0.895290858725762
190,29,"LOGIS",0.847368421052632,0.927423822714681
190,29,"SVM",0.778947368421053,0.880886426592798
190,29,"KNN",0.726315789473684,0
190,29,"RF",0.768421052631579,0.855678670360111
190,29,"XGB",0.789473684210526,0.872576177285319
190,30,"LOGIS",0.810526315789474,0.884210526315789
190,30,"SVM",0.768421052631579,0.859279778393352
190,30,"KNN",0.763157894736842,0
190,30,"RF",0.768421052631579,0.84404432132964
190,30,"XGB",0.752631578947368,0.829916897506925
200,1,"LOGIS",0.825,0.912
200,1,"SVM",0.78,0.879
200,1,"KNN",0.755,0
200,1,"RF",0.735,0.8365
200,1,"XGB",0.73,0.816
200,2,"LOGIS",0.8,0.887
200,2,"SVM",0.765,0.838
200,2,"KNN",0.725,0
200,2,"RF",0.785,0.835
200,2,"XGB",0.755,0.83525
200,3,"LOGIS",0.785,0.8785
200,3,"SVM",0.74,0.8465
200,3,"KNN",0.71,0
200,3,"RF",0.725,0.80725
200,3,"XGB",0.715,0.79325
200,4,"LOGIS",0.82,0.9
200,4,"SVM",0.765,0.852
200,4,"KNN",0.745,0
200,4,"RF",0.735,0.84175
200,4,"XGB",0.775,0.8395
200,5,"LOGIS",0.87,0.9305
200,5,"SVM",0.815,0.897
200,5,"KNN",0.755,0
200,5,"RF",0.77,0.86275
200,5,"XGB",0.81,0.8815
200,6,"LOGIS",0.85,0.9325
200,6,"SVM",0.82,0.89
200,6,"KNN",0.755,0
200,6,"RF",0.78,0.8625
200,6,"XGB",0.805,0.8775
200,7,"LOGIS",0.81,0.917
200,7,"SVM",0.78,0.8795
200,7,"KNN",0.765,0
200,7,"RF",0.8,0.87475
200,7,"XGB",0.78,0.8705
200,8,"LOGIS",0.8,0.909
200,8,"SVM",0.78,0.887
200,8,"KNN",0.775,0
200,8,"RF",0.795,0.86675
200,8,"XGB",0.79,0.87125
200,9,"LOGIS",0.77,0.8825
200,9,"SVM",0.76,0.8655
200,9,"KNN",0.77,0
200,9,"RF",0.74,0.82125
200,9,"XGB",0.77,0.853
200,10,"LOGIS",0.82,0.906
200,10,"SVM",0.81,0.888
200,10,"KNN",0.78,0
200,10,"RF",0.79,0.88525
200,10,"XGB",0.775,0.85975
200,11,"LOGIS",0.825,0.8825
200,11,"SVM",0.805,0.865
200,11,"KNN",0.78,0
200,11,"RF",0.795,0.82625
200,11,"XGB",0.8,0.845
200,12,"LOGIS",0.84,0.915
200,12,"SVM",0.77,0.8645
200,12,"KNN",0.735,0
200,12,"RF",0.77,0.8415
200,12,"XGB",0.815,0.87075
200,13,"LOGIS",0.81,0.896
200,13,"SVM",0.755,0.8485
200,13,"KNN",0.725,0
200,13,"RF",0.775,0.81925
200,13,"XGB",0.765,0.851
200,14,"LOGIS",0.86,0.937
200,14,"SVM",0.835,0.9125
200,14,"KNN",0.8,0
200,14,"RF",0.82,0.89875
200,14,"XGB",0.835,0.917
200,15,"LOGIS",0.8,0.8865
200,15,"SVM",0.815,0.8615
200,15,"KNN",0.75,0
200,15,"RF",0.755,0.8635
200,15,"XGB",0.79,0.8615
200,16,"LOGIS",0.815,0.905
200,16,"SVM",0.765,0.864
200,16,"KNN",0.725,0
200,16,"RF",0.745,0.83125
200,16,"XGB",0.75,0.8585
200,17,"LOGIS",0.845,0.9165
200,17,"SVM",0.825,0.8845
200,17,"KNN",0.75,0
200,17,"RF",0.78,0.8425
200,17,"XGB",0.795,0.8405
200,18,"LOGIS",0.775,0.893
200,18,"SVM",0.765,0.8585
200,18,"KNN",0.775,0
200,18,"RF",0.765,0.83
200,18,"XGB",0.735,0.82625
200,19,"LOGIS",0.81,0.9075
200,19,"SVM",0.78,0.885
200,19,"KNN",0.78,0
200,19,"RF",0.78,0.85325
200,19,"XGB",0.775,0.87275
200,20,"LOGIS",0.855,0.91
200,20,"SVM",0.805,0.8885
200,20,"KNN",0.805,0
200,20,"RF",0.81,0.853
200,20,"XGB",0.795,0.8595
200,21,"LOGIS",0.775,0.884
200,21,"SVM",0.765,0.8445
200,21,"KNN",0.695,0
200,21,"RF",0.695,0.80575
200,21,"XGB",0.75,0.802
200,22,"LOGIS",0.83,0.914
200,22,"SVM",0.8,0.8895
200,22,"KNN",0.745,0
200,22,"RF",0.745,0.857
200,22,"XGB",0.765,0.84525
200,23,"LOGIS",0.835,0.9285
200,23,"SVM",0.805,0.915
200,23,"KNN",0.815,0
200,23,"RF",0.78,0.8975
200,23,"XGB",0.785,0.8855
200,24,"LOGIS",0.82,0.903
200,24,"SVM",0.81,0.882
200,24,"KNN",0.78,0
200,24,"RF",0.755,0.85225
200,24,"XGB",0.775,0.86775
200,25,"LOGIS",0.835,0.916
200,25,"SVM",0.785,0.87
200,25,"KNN",0.755,0
200,25,"RF",0.76,0.84525
200,25,"XGB",0.75,0.84725
200,26,"LOGIS",0.805,0.8915
200,26,"SVM",0.79,0.8625
200,26,"KNN",0.785,0
200,26,"RF",0.8,0.83
200,26,"XGB",0.77,0.82125
200,27,"LOGIS",0.81,0.9095
200,27,"SVM",0.765,0.8745
200,27,"KNN",0.76,0
200,27,"RF",0.75,0.86575
200,27,"XGB",0.785,0.859
200,28,"LOGIS",0.87,0.9225
200,28,"SVM",0.85,0.9125
200,28,"KNN",0.805,0
200,28,"RF",0.855,0.88675
200,28,"XGB",0.865,0.8935
200,29,"LOGIS",0.825,0.9005
200,29,"SVM",0.78,0.869
200,29,"KNN",0.74,0
200,29,"RF",0.775,0.8445
200,29,"XGB",0.8,0.8635
200,30,"LOGIS",0.815,0.875
200,30,"SVM",0.755,0.842
200,30,"KNN",0.73,0
200,30,"RF",0.73,0.8025
200,30,"XGB",0.75,0.80475
